shipment_id,carrier_id,tracking_number,status,origin,destination,shipment_date,name,vehicle_type,capacity,warehouse_id,location,warehouse_capacity,latitude,longitude
1377,92,qA2329,Delayed,Guimarães,Covilhã,2025-02-06,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
680,47,SQ1207,In Transit,Faro,Braga,2025-02-15,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
390,46,Gu4290,Delivered,Faro,Oeiras,2025-02-18,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
1213,23,pF0942,Delayed,Guimarães,Coimbra,2025-02-19,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
142,77,rU4252,In Transit,Vila Franca de Xira,Sines,2025-02-05,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
252,27,xj2597,In Transit,Lisboa,Viseu,2025-01-11,Weaver-Lopez,Ship,6823,10,Lisboa,4793,38.722252,-9.139337
1296,23,cl9300,In Transit,Guimarães,Vila Franca de Xira,2025-01-04,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
875,37,BV2082,Delivered,Porto,Odemira,2025-01-17,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
31,39,GS9261,In Transit,Espinho,Águeda,2025-02-13,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
363,17,Ae5880,In Transit,Faro,Coimbra,2025-02-10,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
271,70,lb6576,Delivered,Viseu,Sintra,2025-01-11,Landry-Holt,Van,1213,6,Viseu,1421,40.661011,-7.90971
312,85,kv6966,Delayed,Golegã,Sintra,2025-01-13,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
1168,100,oN0404,In Transit,Palmela,Braga,2025-02-17,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
232,37,uw8559,In Transit,Porto,Espinho,2025-01-08,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
668,25,kJ8862,In Transit,Odemira,Golegã,2025-01-28,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
508,88,hD7503,In Transit,Bragança,Sines,2025-01-22,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
223,74,tx4608,In Transit,Porto,Guimarães,2025-01-13,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
505,76,CM2135,In Transit,Golegã,Espinho,2025-01-02,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
551,96,SL1601,Delayed,Espinho,Sines,2025-01-13,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
1487,25,mX3705,In Transit,Odemira,Elvas,2025-01-08,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
769,21,Ky6307,Delayed,Matosinhos,Oeiras,2025-01-13,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
338,21,vU8473,Delayed,Matosinhos,Coimbra,2025-02-15,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
279,98,fQ0916,Delivered,Braga,Espinho,2025-02-01,Jacobson-Mann,Van,7026,14,Braga,8677,41.545448,-8.426507
133,13,Jm0396,Delivered,Covilhã,Águeda,2025-01-13,"Jones, Porter and Butler",Van,7419,3,Covilhã,6586,40.286011,-7.50453
519,9,VA6313,In Transit,Lisboa,Vila Real,2025-02-04,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
1252,77,qz4348,Delayed,Vila Franca de Xira,Marinha Grande,2025-01-25,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
1047,94,Aj3133,Delayed,Odemira,Matosinhos,2025-02-01,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
112,28,ww2553,In Transit,Oeiras,Vila Real,2025-01-21,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
1487,25,If8349,Delayed,Odemira,Palmela,2025-01-08,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
957,44,mY5135,Delayed,Odemira,Valongo,2025-01-25,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
997,7,UU8520,Delivered,Famalicão,Aveiro,2025-02-17,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
901,68,uC6734,Delivered,Bragança,Sines,2025-01-15,"Aguirre, Hatfield and Patterson",Ship,3835,15,Bragança,4769,41.806439,-6.756742
1127,39,js1891,Delayed,Espinho,Matosinhos,2025-02-16,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
1046,25,Wy5271,Delivered,Odemira,Marinha Grande,2025-02-10,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
632,64,qY4979,Delivered,Lisboa,Guimarães,2025-01-08,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
1458,12,Wy0067,Delivered,Odemira,Espinho,2025-01-24,Gonzales-Colon,Ship,4465,26,Odemira,5737,37.598801,-8.64554
931,57,gd2296,Delayed,Vila Franca de Xira,Porto,2025-01-24,"Wade, Bennett and Santana",Truck,8837,28,Vila Franca de Xira,2661,38.955601,-8.98923
230,80,RI3630,Delivered,Águeda,Espinho,2025-01-08,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
755,62,Dn9153,Delayed,Águeda,Matosinhos,2025-01-09,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
1155,25,So5123,Delayed,Odemira,Vila Real,2025-01-18,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
920,80,tv5244,Delivered,Águeda,Guimarães,2025-01-29,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
1070,10,Vq7327,Delivered,Vila Real,Bragança,2025-01-26,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
106,84,vl2279,In Transit,Espinho,Portalegre,2025-02-22,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
1072,16,tJ6833,Delayed,Palmela,Bragança,2025-02-11,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
201,20,TL9197,Delivered,Coimbra,Faro,2025-01-01,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
349,31,ok2470,Delivered,Valongo,Braga,2025-02-18,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
845,54,Yn6852,Delayed,Valongo,Matosinhos,2025-02-16,Galvan LLC,Truck,1734,25,Valongo,1547,41.195999,-8.4958
822,61,zu1191,In Transit,Famalicão,Valongo,2025-02-06,"Carrillo, Cox and Gentry",Truck,7909,7,Famalicão,2248,41.410328,-8.519728
855,24,Ll7442,Delayed,Sines,Guimarães,2025-01-14,Clark-Hardin,Van,2921,24,Sines,1091,37.956081,-8.86889
1227,61,aD6387,Delivered,Famalicão,Lisboa,2025-01-09,"Carrillo, Cox and Gentry",Truck,7909,7,Famalicão,2248,41.410328,-8.519728
1281,47,DJ4197,Delivered,Faro,Ponte de Lima,2025-02-06,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
1394,26,rR2949,Delayed,Vila Real,Marinha Grande,2025-01-20,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
910,21,nX6435,Delayed,Matosinhos,Golegã,2025-02-18,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
309,51,mZ5739,Delayed,Palmela,Sintra,2025-01-15,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
64,11,xz4829,Delayed,Murtosa,Faro,2025-02-13,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
666,13,nF7539,In Transit,Covilhã,Golegã,2025-01-27,"Jones, Porter and Butler",Van,7419,3,Covilhã,6586,40.286011,-7.50453
1167,32,Kx1751,Delivered,Coimbra,Golegã,2025-02-17,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
233,93,rX0849,In Transit,Aveiro,Espinho,2025-01-26,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
1065,31,KC5509,Delayed,Valongo,Espinho,2025-02-15,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
343,42,fX7969,Delivered,Matosinhos,Ponte de Lima,2025-01-16,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
280,51,ji1539,Delayed,Palmela,Sines,2025-01-29,Johnson and Sons,Truck,3772,2,Palmela,9924,38.569801,-8.90193
36,34,Gc0363,In Transit,Elvas,Palmela,2025-01-17,Oconnell-Anderson,Truck,3928,11,Elvas,8814,38.881153,-7.162814
1183,63,ka2659,In Transit,Braga,Palmela,2025-02-20,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
1401,62,jH5967,In Transit,Águeda,Famalicão,2025-01-28,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
4,78,rS1981,Delayed,Valongo,Matosinhos,2025-01-05,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
813,33,gN1253,Delivered,Matosinhos,Bragança,2025-02-08,Gates-Smith,Ship,2654,19,Matosinhos,7501,41.182836,-8.689084
460,71,PT2940,In Transit,Vila Franca de Xira,Matosinhos,2025-02-06,Allen-Smith,Ship,3646,28,Vila Franca de Xira,2661,38.955601,-8.98923
819,85,Lq5703,Delayed,Golegã,Coimbra,2025-01-19,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
246,47,KM3141,Delivered,Faro,Viseu,2025-02-16,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
706,38,hm9637,Delayed,Marinha Grande,Palmela,2025-01-05,"Murphy, Hogan and Glass",Ship,6857,27,Marinha Grande,6906,39.75,-8.933333
355,96,Kc6365,Delivered,Espinho,Sines,2025-02-14,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
583,62,OS8560,Delayed,Águeda,Elvas,2025-02-12,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
1211,13,Zt5107,Delivered,Covilhã,Murtosa,2025-02-18,"Jones, Porter and Butler",Van,7419,3,Covilhã,6586,40.286011,-7.50453
132,50,zx8094,Delivered,Aveiro,Ponte de Lima,2025-02-07,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
571,87,TE1822,Delivered,Famalicão,Golegã,2025-02-18,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
836,58,Wq2242,Delivered,Palmela,Sintra,2025-01-30,Taylor-Lucas,Ship,4029,2,Palmela,9924,38.569801,-8.90193
393,56,Oi0422,In Transit,Palmela,Matosinhos,2025-02-08,Adams LLC,Ship,4752,2,Palmela,9924,38.569801,-8.90193
1412,34,JM9555,Delivered,Elvas,Espinho,2025-02-20,Oconnell-Anderson,Truck,3928,11,Elvas,8814,38.881153,-7.162814
596,35,mx8479,In Transit,Aveiro,Ponte de Lima,2025-02-19,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
1231,50,WL9283,In Transit,Aveiro,Elvas,2025-02-04,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
489,2,FU0085,In Transit,Águeda,Sines,2025-02-18,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
226,81,PH7005,Delivered,Covilhã,Braga,2025-01-02,"Collins, Meyer and Harris",Van,9505,3,Covilhã,6586,40.286011,-7.50453
1269,5,wh4439,In Transit,Braga,Viseu,2025-01-21,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
1370,66,SP8218,Delivered,Portalegre,Coimbra,2025-01-19,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
1015,6,av2490,Delayed,Sines,Águeda,2025-01-04,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
262,89,bD7115,In Transit,Matosinhos,Portalegre,2025-01-03,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
456,9,ss7760,In Transit,Lisboa,Braga,2025-01-24,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
18,24,ou3554,In Transit,Sines,Braga,2025-02-20,Clark-Hardin,Van,2921,24,Sines,1091,37.956081,-8.86889
367,96,CA7463,Delivered,Espinho,Viseu,2025-01-29,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
1478,33,TW3247,Delayed,Matosinhos,Guimarães,2025-01-05,Gates-Smith,Ship,2654,19,Matosinhos,7501,41.182836,-8.689084
1029,95,pT9651,Delayed,Viseu,Faro,2025-01-15,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
177,97,Md2259,Delivered,Guimarães,Valongo,2025-02-20,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
1339,40,Pj2627,In Transit,Portalegre,Golegã,2025-02-09,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
1269,23,au3806,Delayed,Guimarães,Espinho,2025-01-21,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
1316,62,lW4006,In Transit,Águeda,Vila Franca de Xira,2025-01-23,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
149,11,jf0883,In Transit,Murtosa,Aveiro,2025-02-09,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
1255,20,Vk7090,Delivered,Coimbra,Elvas,2025-01-01,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
415,36,XC4428,Delayed,Coimbra,Palmela,2025-01-17,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
1223,68,MX0572,Delayed,Bragança,Elvas,2025-01-29,"Aguirre, Hatfield and Patterson",Ship,3835,15,Bragança,4769,41.806439,-6.756742
1211,92,er5003,In Transit,Guimarães,Sines,2025-02-18,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
169,18,rx8348,Delayed,Lisboa,Porto,2025-01-15,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
768,81,DM7110,Delayed,Covilhã,Faro,2025-01-19,"Collins, Meyer and Harris",Van,9505,3,Covilhã,6586,40.286011,-7.50453
75,86,sy0550,In Transit,Sintra,Vila Real,2025-01-17,Hughes-Perkins,Van,8239,21,Sintra,5699,38.802868,-9.381659
1342,100,pI2989,Delivered,Palmela,Matosinhos,2025-02-15,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
968,58,lL4486,In Transit,Palmela,Matosinhos,2025-01-16,Taylor-Lucas,Ship,4029,2,Palmela,9924,38.569801,-8.90193
124,49,Kh1898,Delivered,Ponte de Lima,Golegã,2025-01-07,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
297,42,fk3662,In Transit,Matosinhos,Murtosa,2025-01-29,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
172,81,Kg5340,In Transit,Covilhã,Golegã,2025-02-21,"Collins, Meyer and Harris",Van,9505,3,Covilhã,6586,40.286011,-7.50453
1121,93,kt7597,Delivered,Aveiro,Murtosa,2025-01-06,"Ortiz, Smith and Johnson",Ship,4718,20,Aveiro,6266,40.640505,-8.653754
1439,87,Ck9903,In Transit,Famalicão,Golegã,2025-01-04,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
929,74,oC4285,In Transit,Porto,Águeda,2025-02-03,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
1100,14,Hq1495,Delivered,Ponte de Lima,Faro,2025-01-30,Griffith-Horne,Van,2917,22,Ponte de Lima,1050,41.767368,-8.58316
1453,76,PC9065,Delayed,Golegã,Vila Real,2025-02-08,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
163,21,ta6135,Delayed,Matosinhos,Guimarães,2025-01-28,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
424,46,yq6516,Delayed,Faro,Vila Real,2025-01-16,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
166,3,Qg8065,Delivered,Valongo,Viseu,2025-01-20,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
1437,73,qM7676,In Transit,Braga,Portalegre,2025-02-20,"Smith, Lewis and Luna",Truck,5944,14,Braga,8677,41.545448,-8.426507
129,65,dt5532,Delayed,Espinho,Braga,2025-01-29,"Graham, Barnes and Lawrence",Van,6497,13,Espinho,1599,41.007599,-8.6414
518,25,bF9333,Delayed,Odemira,Aveiro,2025-01-16,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
1246,29,XR5863,Delayed,Faro,Aveiro,2025-02-01,Vang LLC,Ship,6365,8,Faro,5806,37.017963,-7.930834
1254,15,NU9049,Delivered,Sines,Faro,2025-02-07,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
69,94,Tx7195,Delayed,Odemira,Braga,2025-02-04,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
259,91,Aa7857,Delivered,Porto,Lisboa,2025-01-15,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
90,79,EC1722,Delivered,Famalicão,Faro,2025-02-18,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
175,6,dh1662,Delivered,Sines,Palmela,2025-01-04,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
164,43,rd3291,In Transit,Aveiro,Sintra,2025-01-16,Jacobs-Grant,Ship,1119,20,Aveiro,6266,40.640505,-8.653754
815,40,ey7237,In Transit,Portalegre,Ponte de Lima,2025-02-05,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
1430,10,rz6153,In Transit,Vila Real,Portalegre,2025-01-29,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
1101,78,ce8010,Delayed,Valongo,Portalegre,2025-02-10,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
426,95,Ge8146,Delayed,Viseu,Golegã,2025-01-07,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
1228,91,vW2569,Delayed,Porto,Sintra,2025-01-10,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1002,26,ov1612,In Transit,Vila Real,Marinha Grande,2025-02-13,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
154,90,Ax6423,In Transit,Covilhã,Coimbra,2025-01-01,Rocha PLC,Truck,2116,3,Covilhã,6586,40.286011,-7.50453
548,79,ds6165,Delivered,Famalicão,Porto,2025-02-18,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
846,83,Pz5948,Delayed,Braga,Covilhã,2025-01-15,Navarro Ltd,Ship,8947,14,Braga,8677,41.545448,-8.426507
327,18,uc4679,Delayed,Lisboa,Oeiras,2025-01-09,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
910,62,nB2556,Delivered,Águeda,Guimarães,2025-02-18,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
175,32,JJ3371,In Transit,Coimbra,Famalicão,2025-01-04,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
378,50,Iu3023,In Transit,Aveiro,Lisboa,2025-01-16,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
386,65,vd8376,In Transit,Espinho,Braga,2025-01-02,"Graham, Barnes and Lawrence",Van,6497,13,Espinho,1599,41.007599,-8.6414
1330,40,EI9918,Delayed,Portalegre,Golegã,2025-01-12,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
859,21,qc8632,Delayed,Matosinhos,Porto,2025-01-07,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
506,25,pY6914,Delayed,Odemira,Vila Real,2025-01-04,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
165,60,CW0510,Delayed,Sines,Valongo,2025-01-16,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
660,9,kc8238,Delivered,Lisboa,Elvas,2025-02-21,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
703,31,bI8139,Delivered,Valongo,Porto,2025-01-24,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
655,3,AX9084,Delivered,Valongo,Matosinhos,2025-01-18,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
1325,52,eg1692,Delayed,Guimarães,Matosinhos,2025-01-27,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
340,37,xl8559,Delayed,Porto,Guimarães,2025-02-06,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
954,66,hz6956,Delivered,Portalegre,Murtosa,2025-01-20,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
1433,95,px7154,Delivered,Viseu,Odemira,2025-02-22,Contreras PLC,Truck,2645,6,Viseu,1421,40.661011,-7.90971
1209,50,uH4399,Delivered,Aveiro,Covilhã,2025-02-07,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
766,54,hY4167,Delayed,Valongo,Guimarães,2025-01-13,Galvan LLC,Truck,1734,25,Valongo,1547,41.195999,-8.4958
994,1,zb2806,Delivered,Braga,Lisboa,2025-02-18,"Martinez, Johnson and Oconnor",Ship,8109,14,Braga,8677,41.545448,-8.426507
563,87,Fs5933,Delayed,Famalicão,Odemira,2025-01-09,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
742,46,aN0535,In Transit,Faro,Braga,2025-01-01,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
16,7,Zl4257,Delayed,Famalicão,Covilhã,2025-02-05,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
776,37,Er6330,Delayed,Porto,Valongo,2025-02-08,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
323,91,XW5545,Delivered,Porto,Vila Franca de Xira,2025-02-03,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1056,46,Vv7069,Delivered,Faro,Golegã,2025-01-24,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
322,21,jJ3375,In Transit,Matosinhos,Faro,2025-01-21,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
830,73,HM2652,Delayed,Braga,Covilhã,2025-01-30,"Smith, Lewis and Luna",Truck,5944,14,Braga,8677,41.545448,-8.426507
388,20,Jz8984,In Transit,Coimbra,Aveiro,2025-01-28,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
1042,1,VW0394,Delayed,Braga,Murtosa,2025-01-03,"Martinez, Johnson and Oconnor",Ship,8109,14,Braga,8677,41.545448,-8.426507
124,62,Is4806,In Transit,Águeda,Viseu,2025-01-07,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
793,8,Nw6357,Delivered,Marinha Grande,Famalicão,2025-02-03,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
1355,74,KO1557,In Transit,Porto,Elvas,2025-02-07,Stone-Richardson,Ship,2451,23,Porto,3279,41.157944,-8.629105
740,36,UI6054,Delivered,Coimbra,Porto,2025-02-04,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
332,42,ik5594,In Transit,Matosinhos,Famalicão,2025-02-05,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
686,30,gf7334,Delayed,Braga,Marinha Grande,2025-02-07,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
177,43,qG7882,Delayed,Aveiro,Viseu,2025-02-20,Jacobs-Grant,Ship,1119,20,Aveiro,6266,40.640505,-8.653754
468,44,SI7835,In Transit,Odemira,Vila Real,2025-02-20,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
3,48,Om2595,Delayed,Matosinhos,Guimarães,2025-02-18,"Noble, Alvarez and Hammond",Van,8083,19,Matosinhos,7501,41.182836,-8.689084
276,98,jK0308,Delayed,Braga,Murtosa,2025-01-02,Jacobson-Mann,Van,7026,14,Braga,8677,41.545448,-8.426507
1481,84,mK5450,In Transit,Espinho,Aveiro,2025-01-05,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
79,18,XG9382,Delivered,Lisboa,Palmela,2025-02-18,"Fisher, Murphy and Wilson",Van,3893,10,Lisboa,4793,38.722252,-9.139337
356,90,hL7080,Delayed,Covilhã,Guimarães,2025-01-12,Rocha PLC,Truck,2116,3,Covilhã,6586,40.286011,-7.50453
81,59,mI6141,In Transit,Espinho,Sines,2025-01-27,Byrd-Bell,Truck,4104,13,Espinho,1599,41.007599,-8.6414
743,77,Gm3397,Delivered,Vila Franca de Xira,Guimarães,2025-02-22,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
1140,83,Kz4695,Delivered,Braga,Golegã,2025-01-29,Navarro Ltd,Ship,8947,14,Braga,8677,41.545448,-8.426507
1250,91,ji9208,Delayed,Porto,Bragança,2025-01-01,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
549,21,uR4425,Delivered,Matosinhos,Viseu,2025-02-08,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
1147,22,po5080,Delivered,Portalegre,Espinho,2025-01-27,Kelly-Lewis,Truck,2477,5,Portalegre,2516,39.2938,-7.42888
250,20,ZO9459,In Transit,Coimbra,Oeiras,2025-01-11,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
546,23,cf6025,In Transit,Guimarães,Golegã,2025-01-08,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
1160,5,SV8621,In Transit,Braga,Vila Franca de Xira,2025-01-23,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
654,67,RI4712,In Transit,Braga,Portalegre,2025-01-18,"Hunt, Thompson and Garcia",Truck,8389,14,Braga,8677,41.545448,-8.426507
1478,52,GG1686,Delivered,Guimarães,Ponte de Lima,2025-01-05,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
937,66,jk9266,In Transit,Portalegre,Vila Real,2025-01-19,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
486,6,vv3599,In Transit,Sines,Famalicão,2025-02-07,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
1127,90,Wy1629,Delayed,Covilhã,Portalegre,2025-02-16,Rocha PLC,Truck,2116,3,Covilhã,6586,40.286011,-7.50453
1111,89,Ll8030,In Transit,Matosinhos,Famalicão,2025-02-03,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
1399,20,yF8866,Delayed,Coimbra,Faro,2025-02-10,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
